,id,ancestor_list,origin_time,taxon_label,ancestor_id,name
361,361,[288],200.0,Inner+r=200+d=JgxghtPkRC9+uid=CshZ-P9waoMkvhskiLl-9F,288,Inner+r=200+d=JgxghtPkRC9+uid=CshZ-P9waoMkvhskiLl-9F
362,362,[257],200.0,Inner+r=200+d=MUEm394Y0iE+uid=DhAYzFkg82YzV9by7E4Zmh,257,Inner+r=200+d=MUEm394Y0iE+uid=DhAYzFkg82YzV9by7E4Zmh
363,363,[212],200.0,Inner+r=200+d=HEMtRzEcemy+uid=y6cBpgs5J3rp3JaPUVPNt,212,Inner+r=200+d=HEMtRzEcemy+uid=y6cBpgs5J3rp3JaPUVPNt
364,364,[203],200.0,Inner+r=200+d=LuBs4YRM5vy+uid=Mu-qwvJoODI7CNhWC8udw,203,Inner+r=200+d=LuBs4YRM5vy+uid=Mu-qwvJoODI7CNhWC8udw
365,365,[194],200.0,Inner+r=200+d=NhrscEehhzj+uid=BChQ2o-Dddk0SZ46-hjVi4,194,Inner+r=200+d=NhrscEehhzj+uid=BChQ2o-Dddk0SZ46-hjVi4
466,466,[329],201.0,20189,329,20189
467,467,[329],201.0,20114,329,20114
468,468,[329],201.0,20101,329,20101
469,469,[329],201.0,20119,329,20119
470,470,[330],201.0,20132,330,20132
471,471,[330],201.0,20161,330,20161
472,472,[330],201.0,20138,330,20138
473,473,[261],201.0,20179,261,20179
474,474,[332],201.0,20192,332,20192
475,475,[332],201.0,20123,332,20123
476,476,[333],201.0,20190,333,20190
477,477,[333],201.0,20200,333,20200
478,478,[333],201.0,20156,333,20156
479,479,[333],201.0,20168,333,20168
480,480,[333],201.0,20170,333,20170
481,481,[333],201.0,20177,333,20177
482,482,[334],201.0,20154,334,20154
483,483,[334],201.0,20104,334,20104
484,484,[237],201.0,20112,237,20112
485,485,[336],201.0,20188,336,20188
486,486,[336],201.0,20142,336,20142
487,487,[337],201.0,20152,337,20152
488,488,[337],201.0,20160,337,20160
489,489,[337],201.0,20174,337,20174
490,490,[337],201.0,20116,337,20116
491,491,[337],201.0,20120,337,20120
492,492,[337],201.0,20145,337,20145
493,493,[337],201.0,20162,337,20162
494,494,[238],201.0,20163,238,20163
495,495,[339],201.0,20172,339,20172
496,496,[339],201.0,20193,339,20193
497,497,[339],201.0,20157,339,20157
498,498,[340],201.0,20159,340,20159
499,499,[340],201.0,20185,340,20185
500,500,[340],201.0,20176,340,20176
501,501,[341],201.0,20105,341,20105
502,502,[341],201.0,20178,341,20178
503,503,[341],201.0,20109,341,20109
504,504,[341],201.0,20158,341,20158
505,505,[205],201.0,20144,205,20144
506,506,[205],201.0,20171,205,20171
507,507,[344],201.0,20167,344,20167
508,508,[344],201.0,20106,344,20106
509,509,[344],201.0,20110,344,20110
510,510,[344],201.0,20121,344,20121
511,511,[344],201.0,20129,344,20129
512,512,[199],201.0,20118,199,20118
513,513,[346],201.0,20181,346,20181
514,514,[346],201.0,20199,346,20199
515,515,[346],201.0,20102,346,20102
516,516,[346],201.0,20127,346,20127
517,517,[346],201.0,20148,346,20148
518,518,[346],201.0,20136,346,20136
519,519,[347],201.0,20195,347,20195
520,520,[347],201.0,20150,347,20150
521,521,[347],201.0,20180,347,20180
522,522,[246],201.0,20175,246,20175
523,523,[349],201.0,20151,349,20151
524,524,[349],201.0,20131,349,20131
525,525,[222],201.0,20165,222,20165
526,526,[223],201.0,20130,223,20130
527,527,[352],201.0,20194,352,20194
528,528,[352],201.0,20197,352,20197
529,529,[352],201.0,20135,352,20135
530,530,[352],201.0,20173,352,20173
531,531,[316],201.0,20183,316,20183
532,532,[354],201.0,20187,354,20187
533,533,[354],201.0,20139,354,20139
534,534,[355],201.0,20147,355,20147
535,535,[355],201.0,20146,355,20146
536,536,[356],201.0,20182,356,20182
537,537,[356],201.0,20122,356,20122
538,538,[356],201.0,20137,356,20137
539,539,[357],201.0,20166,357,20166
540,540,[357],201.0,20126,357,20126
541,541,[195],201.0,20164,195,20164
542,542,[359],201.0,20184,359,20184
543,543,[359],201.0,20198,359,20198
544,544,[359],201.0,20128,359,20128
545,545,[359],201.0,20149,359,20149
546,546,[359],201.0,20133,359,20133
547,547,[360],201.0,20134,360,20134
548,548,[360],201.0,20113,360,20113
549,549,[360],201.0,20103,360,20103
550,550,[360],201.0,20107,360,20107
551,551,[361],201.0,20124,361,20124
552,552,[361],201.0,20117,361,20117
553,553,[361],201.0,20111,361,20111
554,554,[362],201.0,20141,362,20141
555,555,[362],201.0,20155,362,20155
556,556,[362],201.0,20108,362,20108
557,557,[363],201.0,20196,363,20196
558,558,[363],201.0,20115,363,20115
559,559,[363],201.0,20186,363,20186
560,560,[364],201.0,20191,364,20191
561,561,[364],201.0,20125,364,20125
562,562,[364],201.0,20140,364,20140
563,563,[364],201.0,20169,364,20169
564,564,[365],201.0,20143,365,20143
565,565,[365],201.0,20153,365,20153
